START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
2024-10-22,7:15 PM,9:15 PM,Ottawa 4 - Utah 0,Delta Center - Salt Lake City - UT,RDSI / TSN5 /  Utah16,2024-10-22,2024-10-23,10:15 PM,12:15 AM,false,true,2024-10-22,6:15 PM,8:15 PM,FREE,BUSY
2024-10-24,7:00 PM,9:00 PM,Colorado 5 - Utah 1,Delta Center - Salt Lake City - UT,ALT /  Utah16,2024-10-24,2024-10-25,10:00 PM,12:00 AM,false,true,2024-10-24,6:00 PM,8:00 PM,FREE,BUSY
2024-10-28,7:00 PM,9:00 PM,San Jose 5 - Utah 4,Delta Center - Salt Lake City - UT,NBCSCA /  Utah16,2024-10-28,2024-10-29,10:00 PM,12:00 AM,false,true,2024-10-28,6:00 PM,8:00 PM,FREE,BUSY
2024-10-30,7:30 PM,9:30 PM,Calgary 1 - Utah 5,Delta Center - Salt Lake City - UT,TVAS / SN360 /  Utah16,2024-10-30,2024-10-31,10:30 PM,12:30 AM,false,true,2024-10-30,6:30 PM,8:30 PM,FREE,BUSY
2024-11-13,7:00 PM,9:00 PM,Carolina 1 - Utah 4,Delta Center - Salt Lake City - UT,FDSNSO /  Utah16,2024-11-13,2024-11-14,10:00 PM,12:00 AM,false,true,2024-11-13,6:00 PM,8:00 PM,FREE,BUSY
2024-11-15,7:00 PM,9:00 PM,Vegas 4 - Utah 2,Delta Center - Salt Lake City - UT,SCRIPPS /  Utah16,2024-11-15,2024-11-16,10:00 PM,12:00 AM,false,true,2024-11-15,6:00 PM,8:00 PM,FREE,BUSY
2024-11-18,7:00 PM,9:00 PM,Washington 6 - Utah 2,Delta Center - Salt Lake City - UT,MNMT2 /  Utah16,2024-11-18,2024-11-19,10:00 PM,12:00 AM,false,true,2024-11-18,6:00 PM,8:00 PM,FREE,BUSY
2024-11-29,7:00 PM,9:00 PM,Edmonton 4 - Utah 3,Delta Center - Salt Lake City - UT,TVAS /  SNW /  Utah16,2024-11-29,2024-11-30,10:00 PM,12:00 AM,false,true,2024-11-29,6:00 PM,8:00 PM,FREE,BUSY
2024-12-02,7:00 PM,9:00 PM,Dallas 2 - Utah 1,Delta Center - Salt Lake City - UT,Victory+ /  Utah16,2024-12-02,2024-12-03,10:00 PM,12:00 AM,false,true,2024-12-02,6:00 PM,8:00 PM,FREE,BUSY
2024-12-10,7:30 PM,9:30 PM,Minnesota 5 - Utah 4,Delta Center - Salt Lake City - UT,ESPN+ / HULU,2024-12-10,2024-12-11,10:30 PM,12:30 AM,false,true,2024-12-10,6:30 PM,8:30 PM,FREE,BUSY
2024-12-18,8:00 PM,10:00 PM,Vancouver 2 - Utah 3,Delta Center - Salt Lake City - UT,TVAS / SN1 / SNP /  Utah16,2024-12-18,2024-12-19,11:00 PM,1:00 AM,false,true,2024-12-18,7:00 PM,9:00 PM,FREE,BUSY
2024-12-22,3:00 PM,5:00 PM,Anaheim 5 - Utah 4,Delta Center - Salt Lake City - UT,Victory+ /  Utah16,2024-12-22,2024-12-22,6:00 PM,8:00 PM,false,true,2024-12-22,2:00 PM,4:00 PM,FREE,BUSY
2024-12-23,7:00 PM,9:00 PM,Dallas 3 - Utah 2,Delta Center - Salt Lake City - UT,Victory+ /  Utah16,2024-12-23,2024-12-24,10:00 PM,12:00 AM,false,true,2024-12-23,6:00 PM,8:00 PM,FREE,BUSY
2024-12-27,7:30 PM,9:30 PM,Colorado 4 - Utah 1,Delta Center - Salt Lake City - UT,TVAS / SN / SN1 / ESPN2,2024-12-27,2024-12-28,10:30 PM,12:30 AM,false,true,2024-12-27,6:30 PM,8:30 PM,FREE,BUSY
2025-01-08,8:00 PM,10:00 PM,Florida at Utah,Delta Center - Salt Lake City - UT,TVAS / SN1 / TNT / truTV / MAX,2025-01-08,2025-01-09,11:00 PM,1:00 AM,false,true,2025-01-08,7:00 PM,9:00 PM,FREE,BUSY
2025-01-10,7:00 PM,9:00 PM,San Jose at Utah,Delta Center - Salt Lake City - UT,SN1 /  NBCSCA /  Utah16,2025-01-10,2025-01-11,10:00 PM,12:00 AM,false,true,2025-01-10,6:00 PM,8:00 PM,FREE,BUSY
2025-01-11,7:00 PM,9:00 PM,Ny Islanders at Utah,Delta Center - Salt Lake City - UT,MSGSN /  Utah16,2025-01-11,2025-01-12,10:00 PM,12:00 AM,false,true,2025-01-11,6:00 PM,8:00 PM,FREE,BUSY
2025-01-14,7:00 PM,9:00 PM,Montréal at Utah,Delta Center - Salt Lake City - UT,RDS / TSN2 /  Utah16,2025-01-14,2025-01-15,10:00 PM,12:00 AM,false,true,2025-01-14,6:00 PM,8:00 PM,FREE,BUSY
2025-01-16,7:00 PM,9:00 PM,Ny Rangers at Utah,Delta Center - Salt Lake City - UT,MSG /  Utah16,2025-01-16,2025-01-17,10:00 PM,12:00 AM,false,true,2025-01-16,6:00 PM,8:00 PM,FREE,BUSY
2025-01-18,7:00 PM,9:00 PM,St. Louis at Utah,Delta Center - Salt Lake City - UT,FDSNMW /  Utah16,2025-01-18,2025-01-19,10:00 PM,12:00 AM,false,true,2025-01-18,6:00 PM,8:00 PM,FREE,BUSY
2025-01-20,7:30 PM,9:30 PM,Winnipeg at Utah,Delta Center - Salt Lake City - UT,TVAS /  TSN3 /  Utah16,2025-01-20,2025-01-21,10:30 PM,12:30 AM,false,true,2025-01-20,6:30 PM,8:30 PM,FREE,BUSY
2025-01-29,7:30 PM,9:30 PM,Pittsburgh at Utah,Delta Center - Salt Lake City - UT,TVAS / SN360 / TNT / MAX /  SN-PIT,2025-01-29,2025-01-30,10:30 PM,12:30 AM,false,true,2025-01-29,6:30 PM,8:30 PM,FREE,BUSY
2025-01-31,7:00 PM,9:00 PM,Columbus at Utah,Delta Center - Salt Lake City - UT,FDSNOH /  Utah16,2025-01-31,2025-02-01,10:00 PM,12:00 AM,false,true,2025-01-31,6:00 PM,8:00 PM,FREE,BUSY
2025-02-02,5:00 PM,7:00 PM,St. Louis at Utah,Delta Center - Salt Lake City - UT,FDSNMW /  Utah16,2025-02-02,2025-02-02,8:00 PM,10:00 PM,false,true,2025-02-02,4:00 PM,6:00 PM,FREE,BUSY
2025-02-04,7:00 PM,9:00 PM,Philadelphia at Utah,Delta Center - Salt Lake City - UT,NBCSP /  Utah16,2025-02-04,2025-02-05,10:00 PM,12:00 AM,false,true,2025-02-04,6:00 PM,8:00 PM,FREE,BUSY
2025-02-23,6:00 PM,8:00 PM,Vancouver at Utah,Delta Center - Salt Lake City - UT,SNP /  Utah16,2025-02-23,2025-02-23,9:00 PM,11:00 PM,false,true,2025-02-23,5:00 PM,7:00 PM,FREE,BUSY
2025-02-25,7:00 PM,9:00 PM,Chicago at Utah,Delta Center - Salt Lake City - UT,CHSN /  Utah16,2025-02-25,2025-02-26,10:00 PM,12:00 AM,false,true,2025-02-25,6:00 PM,8:00 PM,FREE,BUSY
2025-02-27,7:00 PM,9:00 PM,Minnesota at Utah,Delta Center - Salt Lake City - UT,FDSNNO / FDSNWI /  Utah16,2025-02-27,2025-02-28,10:00 PM,12:00 AM,false,true,2025-02-27,6:00 PM,8:00 PM,FREE,BUSY
2025-03-01,7:00 PM,9:00 PM,New Jersey at Utah,Delta Center - Salt Lake City - UT,MSGSN /  Utah16,2025-03-01,2025-03-02,10:00 PM,12:00 AM,false,true,2025-03-01,6:00 PM,8:00 PM,FREE,BUSY
2025-03-10,8:00 PM,10:00 PM,Toronto at Utah,Delta Center - Salt Lake City - UT,TVAS /  SNO /  Utah16,2025-03-10,2025-03-11,11:00 PM,1:00 AM,false,true,2025-03-10,7:00 PM,9:00 PM,FREE,BUSY
2025-03-12,8:00 PM,10:00 PM,Anaheim at Utah,Delta Center - Salt Lake City - UT,TNT / truTV / MAX,2025-03-12,2025-03-13,11:00 PM,1:00 AM,false,true,2025-03-12,7:00 PM,9:00 PM,FREE,BUSY
2025-03-20,7:00 PM,9:00 PM,Buffalo at Utah,Delta Center - Salt Lake City - UT,MSG-B /  Utah16,2025-03-20,2025-03-21,10:00 PM,12:00 AM,false,true,2025-03-20,6:00 PM,8:00 PM,FREE,BUSY
2025-03-22,3:00 PM,5:00 PM,Tampa Bay at Utah,Delta Center - Salt Lake City - UT,FDSNSUN /  Utah16,2025-03-22,2025-03-22,6:00 PM,8:00 PM,false,true,2025-03-22,2:00 PM,4:00 PM,FREE,BUSY
2025-03-24,7:00 PM,9:00 PM,Detroit at Utah,Delta Center - Salt Lake City - UT,FDSNDET /  Utah16,2025-03-24,2025-03-25,10:00 PM,12:00 AM,false,true,2025-03-24,6:00 PM,8:00 PM,FREE,BUSY
2025-04-01,7:00 PM,9:00 PM,Calgary at Utah,Delta Center - Salt Lake City - UT,SNW /  Utah16,2025-04-01,2025-04-02,10:00 PM,12:00 AM,false,true,2025-04-01,6:00 PM,8:00 PM,FREE,BUSY
2025-04-03,7:00 PM,9:00 PM,Los Angeles at Utah,Delta Center - Salt Lake City - UT,FDSNW /  Utah16,2025-04-03,2025-04-04,10:00 PM,12:00 AM,false,true,2025-04-03,6:00 PM,8:00 PM,FREE,BUSY
2025-04-05,5:00 PM,7:00 PM,Winnipeg at Utah,Delta Center - Salt Lake City - UT,SNW /  Utah16,2025-04-05,2025-04-05,8:00 PM,10:00 PM,false,true,2025-04-05,4:00 PM,6:00 PM,FREE,BUSY
2025-04-08,7:00 PM,9:00 PM,Seattle at Utah,Delta Center - Salt Lake City - UT,KONG / KHN /  Utah16,2025-04-08,2025-04-09,10:00 PM,12:00 AM,false,true,2025-04-08,6:00 PM,8:00 PM,FREE,BUSY
2025-04-10,7:00 PM,9:00 PM,Nashville at Utah,Delta Center - Salt Lake City - UT,FDSNSO /  Utah16,2025-04-10,2025-04-11,10:00 PM,12:00 AM,false,true,2025-04-10,6:00 PM,8:00 PM,FREE,BUSY
2024-09-25,7:00 PM,10:00 PM,Los Angeles 3 - Vegas 2,T-Mobile Arena - null,NHLN /  SCRIPPS,2024-09-25,2024-09-26,10:00 PM,1:00 AM,false,true,2024-09-25,6:00 PM,9:00 PM,FREE,BUSY
2024-09-27,7:00 PM,10:00 PM,Utah 2 - Vegas 5,T-Mobile Arena - null,NHLN /  SCRIPPS,2024-09-27,2024-09-28,10:00 PM,1:00 AM,false,true,2024-09-27,6:00 PM,9:00 PM,FREE,BUSY
2024-10-03,7:00 PM,10:00 PM,Colorado 3 - Vegas 1,T-Mobile Arena - null,SN1 / NHLN /  SCRIPPS,2024-10-03,2024-10-04,10:00 PM,1:00 AM,false,true,2024-10-03,6:00 PM,9:00 PM,FREE,BUSY
2024-10-05,7:00 PM,10:00 PM,San Jose 6 - Vegas 5,T-Mobile Arena - null,SCRIPPS,2024-10-05,2024-10-06,10:00 PM,1:00 AM,false,true,2024-10-05,6:00 PM,9:00 PM,FREE,BUSY
2024-10-09,7:00 PM,10:00 PM,Colorado 4 - Vegas 8,T-Mobile Arena - Las Vegas - NV,TNT / MAX,2024-10-09,2024-10-10,10:00 PM,1:00 AM,false,true,2024-10-09,6:00 PM,9:00 PM,FREE,BUSY
2024-10-11,7:00 PM,10:00 PM,St. Louis 3 - Vegas 4,T-Mobile Arena - Las Vegas - NV,SN360 /  BSMW /  SCRIPPS,2024-10-11,2024-10-12,10:00 PM,1:00 AM,false,true,2024-10-11,6:00 PM,9:00 PM,FREE,BUSY
2024-10-13,7:00 PM,10:00 PM,Anaheim 1 - Vegas 3,T-Mobile Arena - Las Vegas - NV,KCOP-13 / Victory+ /  SCRIPPS,2024-10-13,2024-10-14,10:00 PM,1:00 AM,false,true,2024-10-13,6:00 PM,9:00 PM,FREE,BUSY
2024-10-22,8:00 PM,11:00 PM,Los Angeles 1 - Vegas 6,T-Mobile Arena - Las Vegas - NV,ESPN / ESPN+,2024-10-22,2024-10-23,11:00 PM,2:00 AM,false,true,2024-10-22,7:00 PM,10:00 PM,FREE,BUSY
2024-10-25,3:00 PM,6:00 PM,Ottawa 4 - Vegas 6,T-Mobile Arena - Las Vegas - NV,RDS2 / TSN5 /  SCRIPPS,2024-10-25,2024-10-25,6:00 PM,9:00 PM,false,true,2024-10-25,2:00 PM,5:00 PM,FREE,BUSY
2024-10-26,7:00 PM,10:00 PM,San Jose 3 - Vegas 7,T-Mobile Arena - Las Vegas - NV,NBCSCA /  SCRIPPS,2024-10-26,2024-10-27,10:00 PM,1:00 AM,false,true,2024-10-26,6:00 PM,9:00 PM,FREE,BUSY
2024-10-28,7:00 PM,10:00 PM,Calgary 0 - Vegas 5,T-Mobile Arena - Las Vegas - NV,TVAS /  SNW /  SCRIPPS,2024-10-28,2024-10-29,10:00 PM,1:00 AM,false,true,2024-10-28,6:00 PM,9:00 PM,FREE,BUSY
2024-11-02,7:00 PM,10:00 PM,Utah 3 - Vegas 4,T-Mobile Arena - Las Vegas - NV,Utah16 /  SCRIPPS,2024-11-02,2024-11-03,10:00 PM,1:00 AM,false,true,2024-11-02,6:00 PM,9:00 PM,FREE,BUSY
2024-11-11,7:00 PM,10:00 PM,Carolina 5 - Vegas 2,T-Mobile Arena - Las Vegas - NV,TVAS /  FDSNSO /  SCRIPPS,2024-11-11,2024-11-12,10:00 PM,1:00 AM,false,true,2024-11-11,6:00 PM,9:00 PM,FREE,BUSY
2024-11-17,5:00 PM,8:00 PM,Washington 5 - Vegas 2,T-Mobile Arena - Las Vegas - NV,TVAS / SNE / SNO / SNW / NHLN /  MNMT /  SCRIPPS,2024-11-17,2024-11-17,8:00 PM,11:00 PM,false,true,2024-11-17,4:00 PM,7:00 PM,FREE,BUSY
2024-11-29,5:30 PM,8:30 PM,Winnipeg 3 - Vegas 4,T-Mobile Arena - Las Vegas - NV,TSN3 /  SCRIPPS,2024-11-29,2024-11-29,8:30 PM,11:30 PM,false,true,2024-11-29,4:30 PM,7:30 PM,FREE,BUSY
2024-11-30,7:00 PM,10:00 PM,Utah 6 - Vegas 0,T-Mobile Arena - Las Vegas - NV,Utah16 /  SCRIPPS,2024-11-30,2024-12-01,10:00 PM,1:00 AM,false,true,2024-11-30,6:00 PM,9:00 PM,FREE,BUSY
2024-12-03,7:00 PM,10:00 PM,Edmonton 0 - Vegas 1,T-Mobile Arena - Las Vegas - NV,SN1 / SNE / SNO / ESPN+ / HULU,2024-12-03,2024-12-04,10:00 PM,1:00 AM,false,true,2024-12-03,6:00 PM,9:00 PM,FREE,BUSY
2024-12-06,7:00 PM,10:00 PM,Dallas 2 - Vegas 3,T-Mobile Arena - Las Vegas - NV,TVAS / SN (JIP) /  Victory+ /  SCRIPPS,2024-12-06,2024-12-07,10:00 PM,1:00 AM,false,true,2024-12-06,6:00 PM,9:00 PM,FREE,BUSY
2024-12-19,7:00 PM,10:00 PM,Vancouver 1 - Vegas 3,T-Mobile Arena - Las Vegas - NV,TVAS /  SNP /  SCRIPPS,2024-12-19,2024-12-20,10:00 PM,1:00 AM,false,true,2024-12-19,6:00 PM,9:00 PM,FREE,BUSY
2024-12-21,7:00 PM,10:00 PM,Seattle 2 - Vegas 6,T-Mobile Arena - Las Vegas - NV,KONG / KHN /  SCRIPPS,2024-12-21,2024-12-22,10:00 PM,1:00 AM,false,true,2024-12-21,6:00 PM,9:00 PM,FREE,BUSY
2024-12-23,7:00 PM,10:00 PM,Anaheim 1 - Vegas 3,T-Mobile Arena - Las Vegas - NV,KCOP-13 / Victory+ /  SCRIPPS,2024-12-23,2024-12-24,10:00 PM,1:00 AM,false,true,2024-12-23,6:00 PM,9:00 PM,FREE,BUSY
2024-12-29,5:00 PM,8:00 PM,Calgary 0 - Vegas 3,T-Mobile Arena - Las Vegas - NV,TVAS / SN /  SCRIPPS,2024-12-29,2024-12-29,8:00 PM,11:00 PM,false,true,2024-12-29,4:00 PM,7:00 PM,FREE,BUSY
2024-12-31,12:00 PM,3:00 PM,Montréal 3 - Vegas 2,T-Mobile Arena - Las Vegas - NV,RDS / TSN2 /  SCRIPPS,2024-12-31,2024-12-31,3:00 PM,6:00 PM,false,true,2024-12-31,11:00 AM,2:00 PM,FREE,BUSY
2025-01-02,7:00 PM,10:00 PM,Philadelphia 2 - Vegas 5,T-Mobile Arena - Las Vegas - NV,TVAS / SN360 / SNE / SNO /  NBCSP+ /  SCRIPPS,2025-01-02,2025-01-03,10:00 PM,1:00 AM,false,true,2025-01-02,6:00 PM,9:00 PM,FREE,BUSY
2025-01-04,7:00 PM,10:00 PM,Buffalo 1 - Vegas 3,T-Mobile Arena - Las Vegas - NV,MSG-B /  SCRIPPS,2025-01-04,2025-01-05,10:00 PM,1:00 AM,false,true,2025-01-04,6:00 PM,9:00 PM,FREE,BUSY
2025-01-09,7:00 PM,10:00 PM,Ny Islanders at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SN /  MSGSN / MSGSN2 /  SCRIPPS,2025-01-09,2025-01-10,10:00 PM,1:00 AM,false,true,2025-01-09,6:00 PM,9:00 PM,FREE,BUSY
2025-01-11,7:00 PM,10:00 PM,Ny Rangers at Vegas,T-Mobile Arena - Las Vegas - NV,MSG /  SCRIPPS,2025-01-11,2025-01-12,10:00 PM,1:00 AM,false,true,2025-01-11,6:00 PM,9:00 PM,FREE,BUSY
2025-01-12,5:00 PM,8:00 PM,Minnesota at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SN /  FDSNNO / FDSNWI /  SCRIPPS,2025-01-12,2025-01-12,8:00 PM,11:00 PM,false,true,2025-01-12,4:00 PM,7:00 PM,FREE,BUSY
2025-01-20,3:00 PM,6:00 PM,St. Louis at Vegas,T-Mobile Arena - Las Vegas - NV,FDSNMW /  SCRIPPS,2025-01-20,2025-01-20,6:00 PM,9:00 PM,false,true,2025-01-20,2:00 PM,5:00 PM,FREE,BUSY
2025-01-26,5:00 PM,8:00 PM,Florida at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SN /  SCRIPPS /  SCRIPPS,2025-01-26,2025-01-26,8:00 PM,11:00 PM,false,true,2025-01-26,4:00 PM,7:00 PM,FREE,BUSY
2025-01-28,7:00 PM,10:00 PM,Dallas at Vegas,T-Mobile Arena - Las Vegas - NV,SNE / SNO / SNP / ESPN+ / HULU,2025-01-28,2025-01-29,10:00 PM,1:00 AM,false,true,2025-01-28,6:00 PM,9:00 PM,FREE,BUSY
2025-01-30,7:00 PM,10:00 PM,Columbus at Vegas,T-Mobile Arena - Las Vegas - NV,FDSNOH /  SCRIPPS,2025-01-30,2025-01-31,10:00 PM,1:00 AM,false,true,2025-01-30,6:00 PM,9:00 PM,FREE,BUSY
2025-02-22,7:00 PM,10:00 PM,Vancouver at Vegas,T-Mobile Arena - Las Vegas - NV,CBC / CITY / SN /  SCRIPPS,2025-02-22,2025-02-23,10:00 PM,1:00 AM,false,true,2025-02-22,6:00 PM,9:00 PM,FREE,BUSY
2025-02-27,7:00 PM,10:00 PM,Chicago at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SNE / SNO / SNW /  CHSN /  SCRIPPS,2025-02-27,2025-02-28,10:00 PM,1:00 AM,false,true,2025-02-27,6:00 PM,9:00 PM,FREE,BUSY
2025-03-02,5:00 PM,8:00 PM,New Jersey at Vegas,T-Mobile Arena - Las Vegas - NV,MSGSN /  SCRIPPS,2025-03-02,2025-03-02,8:00 PM,11:00 PM,false,true,2025-03-02,4:00 PM,7:00 PM,FREE,BUSY
2025-03-05,7:00 PM,10:00 PM,Toronto at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / TNT / truTV / MAX /  TSN4,2025-03-05,2025-03-06,10:00 PM,1:00 AM,false,true,2025-03-05,6:00 PM,9:00 PM,FREE,BUSY
2025-03-07,7:00 PM,10:00 PM,Pittsburgh at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SNE / SNO / SNW /  SN-PIT /  SCRIPPS,2025-03-07,2025-03-08,10:00 PM,1:00 AM,false,true,2025-03-07,6:00 PM,9:00 PM,FREE,BUSY
2025-03-09,5:00 PM,8:00 PM,Los Angeles at Vegas,T-Mobile Arena - Las Vegas - NV,FDSNW /  SCRIPPS,2025-03-09,2025-03-09,8:00 PM,11:00 PM,false,true,2025-03-09,4:00 PM,7:00 PM,FREE,BUSY
2025-03-20,7:00 PM,10:00 PM,Boston at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SN1 / SNE / SNO /  NESN /  SCRIPPS,2025-03-20,2025-03-21,10:00 PM,1:00 AM,false,true,2025-03-20,6:00 PM,9:00 PM,FREE,BUSY
2025-03-22,5:00 PM,8:00 PM,Detroit at Vegas,T-Mobile Arena - Las Vegas - NV,ESPN+ / ABC,2025-03-22,2025-03-22,8:00 PM,11:00 PM,false,true,2025-03-22,4:00 PM,7:00 PM,FREE,BUSY
2025-03-23,5:00 PM,8:00 PM,Tampa Bay at Vegas,T-Mobile Arena - Las Vegas - NV,FDSNSUN /  SCRIPPS,2025-03-23,2025-03-23,8:00 PM,11:00 PM,false,true,2025-03-23,4:00 PM,7:00 PM,FREE,BUSY
2025-04-01,7:00 PM,10:00 PM,Edmonton at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SN360 /  SCRIPPS,2025-04-01,2025-04-02,10:00 PM,1:00 AM,false,true,2025-04-01,6:00 PM,9:00 PM,FREE,BUSY
2025-04-03,7:00 PM,10:00 PM,Winnipeg at Vegas,T-Mobile Arena - Las Vegas - NV,TSN3 /  SCRIPPS,2025-04-03,2025-04-04,10:00 PM,1:00 AM,false,true,2025-04-03,6:00 PM,9:00 PM,FREE,BUSY
2025-04-10,7:00 PM,10:00 PM,Seattle at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS / SN360 /  KONG / KING 5 / KHN /  SCRIPPS,2025-04-10,2025-04-11,10:00 PM,1:00 AM,false,true,2025-04-10,6:00 PM,9:00 PM,FREE,BUSY
2025-04-12,7:00 PM,10:00 PM,Nashville at Vegas,T-Mobile Arena - Las Vegas - NV,TVAS2 /  FDSNSO /  SCRIPPS,2025-04-12,2025-04-13,10:00 PM,1:00 AM,false,true,2025-04-12,6:00 PM,9:00 PM,FREE,BUSY
2024-09-21,7:00 PM,8:00 PM,Minnesota 5 - Winnipeg 2,Canada Life Centre - null,TSN3,2024-09-21,2024-09-21,10:00 PM,11:00 PM,false,true,2024-09-21,6:00 PM,7:00 PM,FREE,BUSY
2024-09-25,7:00 PM,8:00 PM,Edmonton 1 - Winnipeg 6,Canada Life Centre - null,TSN3,2024-09-25,2024-09-25,10:00 PM,11:00 PM,false,true,2024-09-25,6:00 PM,7:00 PM,FREE,BUSY
2024-10-02,7:00 PM,8:00 PM,Calgary 2 - Winnipeg 5,Canada Life Centre - null,TSN3,2024-10-02,2024-10-02,10:00 PM,11:00 PM,false,true,2024-10-02,6:00 PM,7:00 PM,FREE,BUSY
2024-10-11,7:00 PM,8:00 PM,Chicago 1 - Winnipeg 2,Canada Life Centre - Winnipeg - MB,CHSN /  TSN3,2024-10-11,2024-10-11,10:00 PM,11:00 PM,false,true,2024-10-11,6:00 PM,7:00 PM,FREE,BUSY
2024-10-13,5:00 PM,6:00 PM,Minnesota 1 - Winnipeg 2,Canada Life Centre - Winnipeg - MB,BSN / BSWI /  TSN3,2024-10-13,2024-10-13,8:00 PM,9:00 PM,false,true,2024-10-13,4:00 PM,5:00 PM,FREE,BUSY
2024-10-18,7:00 PM,8:00 PM,San Jose 3 - Winnipeg 8,Canada Life Centre - Winnipeg - MB,NBCSCA /  TSN3,2024-10-18,2024-10-18,10:00 PM,11:00 PM,false,true,2024-10-18,6:00 PM,7:00 PM,FREE,BUSY
2024-10-20,2:00 PM,3:00 PM,Pittsburgh 3 - Winnipeg 6,Canada Life Centre - Winnipeg - MB,SN-PIT /  TSN3,2024-10-20,2024-10-20,5:00 PM,6:00 PM,false,true,2024-10-20,1:00 PM,2:00 PM,FREE,BUSY
2024-10-28,6:30 PM,7:30 PM,Toronto 6 - Winnipeg 4,Canada Life Centre - Winnipeg - MB,Prime,2024-10-28,2024-10-28,9:30 PM,10:30 PM,false,true,2024-10-28,5:30 PM,6:30 PM,FREE,BUSY
2024-11-03,2:00 PM,3:00 PM,Tampa Bay 4 - Winnipeg 7,Canada Life Centre - Winnipeg - MB,TVAS /  FDSNSUN /  TSN3,2024-11-03,2024-11-03,5:00 PM,6:00 PM,false,true,2024-11-03,1:00 PM,2:00 PM,FREE,BUSY
2024-11-05,7:00 PM,8:00 PM,Utah 0 - Winnipeg 3,Canada Life Centre - Winnipeg - MB,Utah16 /  TSN3,2024-11-05,2024-11-05,10:00 PM,11:00 PM,false,true,2024-11-05,6:00 PM,7:00 PM,FREE,BUSY
2024-11-07,7:00 PM,8:00 PM,Colorado 0 - Winnipeg 1,Canada Life Centre - Winnipeg - MB,ALT /  TSN3,2024-11-07,2024-11-07,10:00 PM,11:00 PM,false,true,2024-11-07,6:00 PM,7:00 PM,FREE,BUSY
2024-11-09,2:00 PM,3:00 PM,Dallas 1 - Winnipeg 4,Canada Life Centre - Winnipeg - MB,Victory+ /  TSN3,2024-11-09,2024-11-09,5:00 PM,6:00 PM,false,true,2024-11-09,1:00 PM,2:00 PM,FREE,BUSY
2024-11-19,7:00 PM,8:00 PM,Florida 3 - Winnipeg 6,Canada Life Centre - Winnipeg - MB,SCRIPPS /  TSN3,2024-11-19,2024-11-19,10:00 PM,11:00 PM,false,true,2024-11-19,6:00 PM,7:00 PM,FREE,BUSY
2024-12-03,7:00 PM,8:00 PM,St. Louis 4 - Winnipeg 1,Canada Life Centre - Winnipeg - MB,FDSNMW /  TSN3,2024-12-03,2024-12-03,10:00 PM,11:00 PM,false,true,2024-12-03,6:00 PM,7:00 PM,FREE,BUSY
2024-12-08,5:00 PM,6:00 PM,Columbus 4 - Winnipeg 1,Canada Life Centre - Winnipeg - MB,FDSNOH /  TSN3,2024-12-08,2024-12-08,8:00 PM,9:00 PM,false,true,2024-12-08,4:00 PM,5:00 PM,FREE,BUSY
2024-12-10,7:00 PM,8:00 PM,Boston 1 - Winnipeg 8,Canada Life Centre - Winnipeg - MB,NESN /  TSN3,2024-12-10,2024-12-10,10:00 PM,11:00 PM,false,true,2024-12-10,6:00 PM,7:00 PM,FREE,BUSY
2024-12-12,7:00 PM,8:00 PM,Vegas 3 - Winnipeg 2,Canada Life Centre - Winnipeg - MB,SCRIPPS /  TSN3,2024-12-12,2024-12-12,10:00 PM,11:00 PM,false,true,2024-12-12,6:00 PM,7:00 PM,FREE,BUSY
2024-12-14,6:00 PM,7:00 PM,Montréal 2 - Winnipeg 4,Canada Life Centre - Winnipeg - MB,TVAS / CITY / SNE / SNW,2024-12-14,2024-12-14,9:00 PM,10:00 PM,false,true,2024-12-14,5:00 PM,6:00 PM,FREE,BUSY
2024-12-21,6:00 PM,7:00 PM,Minnesota 0 - Winnipeg 5,Canada Life Centre - Winnipeg - MB,SN360 / SNW /  FDSNNO / FDSNWIX,2024-12-21,2024-12-21,9:00 PM,10:00 PM,false,true,2024-12-21,5:00 PM,6:00 PM,FREE,BUSY
2024-12-28,6:00 PM,7:00 PM,Ottawa 2 - Winnipeg 4,Canada Life Centre - Winnipeg - MB,TVAS / SN360 / CITY / SNW,2024-12-28,2024-12-28,9:00 PM,10:00 PM,false,true,2024-12-28,5:00 PM,6:00 PM,FREE,BUSY
2024-12-30,6:30 PM,7:30 PM,Nashville 0 - Winnipeg 3,Canada Life Centre - Winnipeg - MB,Prime /  FDSNSO,2024-12-30,2024-12-30,9:30 PM,10:30 PM,false,true,2024-12-30,5:30 PM,6:30 PM,FREE,BUSY
